"trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study_id","session_id","condition","rt","url","view_history","response","question_order","value","question","options","llm_answer","population_answer","task","subj_id","label","example_id","variant","main_variant","topic","prompt","0","btn_clicked","score","timeToClick","modelPred","humanCorrect","modelCorrect","interfaceType","modelPredDist","human_support_used","human_support_clicks","llm_support_used","llm_support_clicks","recommendation_lists","incorrect_answers_by_category","recommendation","LLM_outsourcing_overridden","human_outsourcing_overridden","ai_orch_agreement","human_orch_agreement","self_orch_agreement","stimulus"
"pavlovia","0","1007","0.0-0.0","t6odhfgx819d491","6174b049932ee98236563b51","67b62c430b9240ccd8986e70","67b63795ded013d75ebcb0b0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","1","30025","0.0-1.0","t6odhfgx819d491","6174b049932ee98236563b51","67b62c430b9240ccd8986e70","67b63795ded013d75ebcb0b0","1","28395.900000000373","consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","2","330168","0.0-2.0-0.0","t6odhfgx819d491","6174b049932ee98236563b51","67b62c430b9240ccd8986e70","67b63795ded013d75ebcb0b0","1","300145.7000000011","","[{""page_index"":0,""viewing_time"":93511.20000000112},{""page_index"":1,""viewing_time"":122484.90000000037},{""page_index"":2,""viewing_time"":13739.299999998882},{""page_index"":3,""viewing_time"":13743.200000001118},{""page_index"":4,""viewing_time"":10155.599999999627},{""page_index"":5,""viewing_time"":16434.900000000373},{""page_index"":6,""viewing_time"":23958.599999999627},{""page_index"":7,""viewing_time"":6116.9000000003725}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-multi-choice","3","342962","0.0-2.0-1.0","t6odhfgx819d491","6174b049932ee98236563b51","67b62c430b9240ccd8986e70","67b63795ded013d75ebcb0b0","1","12786.300000000745","","","{""Q0"":""The answer to a mutliple choice question."",""Q1"":""Clicking on a radio button.""}","[0,1]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","4","384079","0.0-3.0","t6odhfgx819d491","6174b049932ee98236563b51","67b62c430b9240ccd8986e70","67b63795ded013d75ebcb0b0","1","41115","","[{""page_index"":0,""viewing_time"":41114.699999999255}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","5","384081","0.0-4.0-0.0","t6odhfgx819d491","6174b049932ee98236563b51","67b62c430b9240ccd8986e70","67b63795ded013d75ebcb0b0","1","","","","","","defer","What is the range of the function f(x) = 1/1-x? Express your answer in interval notation.","[""(-infty,-1)cup (1,infty)"",""(-infty,0)cup (0,infty)"",""[-1,1]"",""(-1,1)""]","A","B","modiste","","B","64","algLinUCB_0.9","diff-topics","high_school_mathematics","The following are multiple choice questions about high_school_mathematics.
Colton and his dad bought a gallon of paint that cost $13. They also bought 2 brushes that cost $9 each. What was the total cost, not including tax, of the brushes and the paint they bought?
(A) $22, (B) $24, (C) $31, (D) $35
Answer: C
Solve for y. y – 2 + 3y = 10
(A) 2, (B) 3, (C) 4, (D) 5
Answer: B
Solve 3 over 2 * w = 66.
(A) 33, (B) 44, (C) 88, (D) 99
Answer: B
Write 5.875 as a mixed number or fraction in simplest form.
(A) 5 and 8 over 9, (B) 5 and 7 over 8, (C) 7 over 8, (D) 5 and 87 over 105
Answer: B
Solve the equation 124 = m + 34.
(A) 158, (B) 90, (C) 88, (D) 4,216
Answer: B
Zelma buys p pounds of bananas for 40 cents per pound. She pays the clerk with a twenty-dollar bill. The clerk subtracts the total cost of the bananas from the twenty-dollar bill to determine the amount of change to give Zelma. Which expression represents the amount of change Zelma should receive?
(A) p - 20, (B) 20 - 40p, (C) 20 - 0.40p, (D) 0.40p - 20
Answer: C
Please answer the following question with just the correct option (A, B, C, or D) without any explanation or additional text.
What is the range of the function f(x) = 1/1-x? Express your answer in interval notation.
(A) '(-infty,-1)cup (1,infty)', (B) '(-infty,0)cup (0,infty)', (C) '[-1,1]', (D) '(-1,1)'
Answer:","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","6","462419","0.0-4.0-1.0","t6odhfgx819d491","6174b049932ee98236563b51","67b62c430b9240ccd8986e70","67b63795ded013d75ebcb0b0","1","78333.40000000037","","","{""mcAnswer"":""D""}","","","What is the range of the function f(x) = 1/1-x? Express your answer in interval notation.","[""(-infty,-1)cup (1,infty)"",""(-infty,0)cup (0,infty)"",""[-1,1]"",""(-1,1)""]","A","B","modiste","","B","64","algLinUCB_0.9","diff-topics","high_school_mathematics","The following are multiple choice questions about high_school_mathematics.
Colton and his dad bought a gallon of paint that cost $13. They also bought 2 brushes that cost $9 each. What was the total cost, not including tax, of the brushes and the paint they bought?
(A) $22, (B) $24, (C) $31, (D) $35
Answer: C
Solve for y. y – 2 + 3y = 10
(A) 2, (B) 3, (C) 4, (D) 5
Answer: B
Solve 3 over 2 * w = 66.
(A) 33, (B) 44, (C) 88, (D) 99
Answer: B
Write 5.875 as a mixed number or fraction in simplest form.
(A) 5 and 8 over 9, (B) 5 and 7 over 8, (C) 7 over 8, (D) 5 and 87 over 105
Answer: B
Solve the equation 124 = m + 34.
(A) 158, (B) 90, (C) 88, (D) 4,216
Answer: B
Zelma buys p pounds of bananas for 40 cents per pound. She pays the clerk with a twenty-dollar bill. The clerk subtracts the total cost of the bananas from the twenty-dollar bill to determine the amount of change to give Zelma. Which expression represents the amount of change Zelma should receive?
(A) p - 20, (B) 20 - 40p, (C) 20 - 0.40p, (D) 0.40p - 20
Answer: C
Please answer the following question with just the correct option (A, B, C, or D) without any explanation or additional text.
What is the range of the function f(x) = 1/1-x? Express your answer in interval notation.
(A) '(-infty,-1)cup (1,infty)', (B) '(-infty,0)cup (0,infty)', (C) '[-1,1]', (D) '(-1,1)'
Answer:","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","D","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","100","-1","A","false","false","defer","[]","false","0","false","0","{""elementary_mathematics"":[""40/50"",""31/50"",""4 / 5""],""high_school_mathematics"":[""27/50"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""26/50"",""2 / 5""]}","{""high_school_mathematics"":true}","You should attempt this problem by yourself","null","null","null","null","true",""
"image-keyboard-response","7","463925","0.0-4.0-2.0","t6odhfgx819d491","6174b049932ee98236563b51","67b62c430b9240ccd8986e70","67b63795ded013d75ebcb0b0","1","null","","","null","","","What is the range of the function f(x) = 1/1-x? Express your answer in interval notation.","[""(-infty,-1)cup (1,infty)"",""(-infty,0)cup (0,infty)"",""[-1,1]"",""(-1,1)""]","A","B","modiste","","B","64","algLinUCB_0.9","diff-topics","high_school_mathematics","The following are multiple choice questions about high_school_mathematics.
Colton and his dad bought a gallon of paint that cost $13. They also bought 2 brushes that cost $9 each. What was the total cost, not including tax, of the brushes and the paint they bought?
(A) $22, (B) $24, (C) $31, (D) $35
Answer: C
Solve for y. y – 2 + 3y = 10
(A) 2, (B) 3, (C) 4, (D) 5
Answer: B
Solve 3 over 2 * w = 66.
(A) 33, (B) 44, (C) 88, (D) 99
Answer: B
Write 5.875 as a mixed number or fraction in simplest form.
(A) 5 and 8 over 9, (B) 5 and 7 over 8, (C) 7 over 8, (D) 5 and 87 over 105
Answer: B
Solve the equation 124 = m + 34.
(A) 158, (B) 90, (C) 88, (D) 4,216
Answer: B
Zelma buys p pounds of bananas for 40 cents per pound. She pays the clerk with a twenty-dollar bill. The clerk subtracts the total cost of the bananas from the twenty-dollar bill to determine the amount of change to give Zelma. Which expression represents the amount of change Zelma should receive?
(A) p - 20, (B) 20 - 40p, (C) 20 - 0.40p, (D) 0.40p - 20
Answer: C
Please answer the following question with just the correct option (A, B, C, or D) without any explanation or additional text.
What is the range of the function f(x) = 1/1-x? Express your answer in interval notation.
(A) '(-infty,-1)cup (1,infty)', (B) '(-infty,0)cup (0,infty)', (C) '[-1,1]', (D) '(-1,1)'
Answer:","","","","","","","","","","","","","","","","","","","","","","feedback_imgs/Incorrect.png"
"call-function","8","463926","0.0-4.0-0.1","t6odhfgx819d491","6174b049932ee98236563b51","67b62c430b9240ccd8986e70","67b63795ded013d75ebcb0b0","1","","","","","","defer","If v is an eigenvector of an invertible matrix A, then which of the following is I are necessarily
true?
I. v is also an eigenvector of 2A.
II. v is also an eigenvector of A^2.
III. v is also an eigenvector of A^(-1).","[""I only"",""II only"",""III only"",""I, II, and III""]","D","B","modiste","","D","100","algLinUCB_0.9","diff-topics","college_mathematics","The following are multiple choice questions about high_school_mathematics.
Colton and his dad bought a gallon of paint that cost $13. They also bought 2 brushes that cost $9 each. What was the total cost, not including tax, of the brushes and the paint they bought?
(A) $22, (B) $24, (C) $31, (D) $35
Answer: C
Solve for y. y – 2 + 3y = 10
(A) 2, (B) 3, (C) 4, (D) 5
Answer: B
Solve 3 over 2 * w = 66.
(A) 33, (B) 44, (C) 88, (D) 99
Answer: B
Write 5.875 as a mixed number or fraction in simplest form.
(A) 5 and 8 over 9, (B) 5 and 7 over 8, (C) 7 over 8, (D) 5 and 87 over 105
Answer: B
Solve the equation 124 = m + 34.
(A) 158, (B) 90, (C) 88, (D) 4,216
Answer: B
Zelma buys p pounds of bananas for 40 cents per pound. She pays the clerk with a twenty-dollar bill. The clerk subtracts the total cost of the bananas from the twenty-dollar bill to determine the amount of change to give Zelma. Which expression represents the amount of change Zelma should receive?
(A) p - 20, (B) 20 - 40p, (C) 20 - 0.40p, (D) 0.40p - 20
Answer: C
Please answer the following question with just the correct option (A, B, C, or D) without any explanation or additional text.
If v is an eigenvector of an invertible matrix A, then which of the following is I are necessarily
true?
I. v is also an eigenvector of 2A.
II. v is also an eigenvector of A^2.
III. v is also an eigenvector of A^(-1).
(A) 'I only', (B) 'II only', (C) 'III only', (D) 'I, II, and III'
Answer:","","","","","","","","","","","","true","2","","","","","","","","",""
