"trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study_id","session_id","condition","rt","url","view_history","response","question_order","value","question","options","llm_answer","population_answer","task","subj_id","label","example_id","variant","main_variant","topic","prompt","0","btn_clicked","score","timeToClick","modelPred","humanCorrect","modelCorrect","interfaceType","modelPredDist","human_support_used","human_support_clicks","llm_support_used","llm_support_clicks","recommendation_lists","incorrect_answers_by_category","recommendation","LLM_outsourcing_overridden","human_outsourcing_overridden","ai_orch_agreement","human_orch_agreement","self_orch_agreement","stimulus"
"pavlovia","0","1217","0.0-0.0","qn3ur87dsephmtc","668048bf23b961683549d089","67b62c430b9240ccd8986e70","67b631c487e7b8e1a3e9d597","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","1","8590","0.0-1.0","qn3ur87dsephmtc","668048bf23b961683549d089","67b62c430b9240ccd8986e70","67b631c487e7b8e1a3e9d597","1","7242.199999988079","consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","2","66322","0.0-2.0-0.0","qn3ur87dsephmtc","668048bf23b961683549d089","67b62c430b9240ccd8986e70","67b631c487e7b8e1a3e9d597","1","57732.29999998212","","[{""page_index"":0,""viewing_time"":6981.699999988079},{""page_index"":1,""viewing_time"":15875.300000011921},{""page_index"":2,""viewing_time"":7096.699999988079},{""page_index"":3,""viewing_time"":6071.200000017881},{""page_index"":4,""viewing_time"":11893.299999982119},{""page_index"":5,""viewing_time"":5059.700000017881},{""page_index"":6,""viewing_time"":1422.5999999940395},{""page_index"":7,""viewing_time"":3331.5}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-multi-choice","3","74058","0.0-2.0-1.0","qn3ur87dsephmtc","668048bf23b961683549d089","67b62c430b9240ccd8986e70","67b631c487e7b8e1a3e9d597","1","7734.699999988079","","","{""Q0"":""The answer to a mutliple choice question."",""Q1"":""Typing in a text box.""}","[0,1]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","4","92785","0.0-2.1-0.1","qn3ur87dsephmtc","668048bf23b961683549d089","67b62c430b9240ccd8986e70","67b631c487e7b8e1a3e9d597","1","18726.80000001192","","[{""page_index"":0,""viewing_time"":9422.09999999404},{""page_index"":1,""viewing_time"":1770.4000000059605},{""page_index"":2,""viewing_time"":1350.300000011921},{""page_index"":3,""viewing_time"":1964.0999999940395},{""page_index"":4,""viewing_time"":1051.800000011921},{""page_index"":5,""viewing_time"":1082.0999999940395},{""page_index"":6,""viewing_time"":695.0999999940395},{""page_index"":7,""viewing_time"":1390.300000011921}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-multi-choice","5","104668","0.0-2.1-1.1","qn3ur87dsephmtc","668048bf23b961683549d089","67b62c430b9240ccd8986e70","67b631c487e7b8e1a3e9d597","1","11881.100000023842","","","{""Q0"":""The answer to a mutliple choice question."",""Q1"":""Selecting from a dropdown menu.""}","[0,1]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","6","117382","0.0-2.2-0.2","qn3ur87dsephmtc","668048bf23b961683549d089","67b62c430b9240ccd8986e70","67b631c487e7b8e1a3e9d597","1","12713.300000011921","","[{""page_index"":0,""viewing_time"":2196.0999999940395},{""page_index"":1,""viewing_time"":2141.9000000059605},{""page_index"":2,""viewing_time"":3654.300000011921},{""page_index"":3,""viewing_time"":1236.7999999821186},{""page_index"":4,""viewing_time"":1066.800000011921},{""page_index"":5,""viewing_time"":953.7999999821186},{""page_index"":6,""viewing_time"":816.5},{""page_index"":7,""viewing_time"":646.6000000238419}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-multi-choice","7","131048","0.0-2.2-1.2","qn3ur87dsephmtc","668048bf23b961683549d089","67b62c430b9240ccd8986e70","67b631c487e7b8e1a3e9d597","1","13663.699999988079","","","{""Q0"":""The answer to a mutliple choice question."",""Q1"":""Selecting from a dropdown menu.""}","[0,1]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","8","154263","0.0-2.3-0.3","qn3ur87dsephmtc","668048bf23b961683549d089","67b62c430b9240ccd8986e70","67b631c487e7b8e1a3e9d597","1","23215.30000001192","","[{""page_index"":0,""viewing_time"":4193.800000011921},{""page_index"":1,""viewing_time"":1042.5},{""page_index"":2,""viewing_time"":590.5999999940395},{""page_index"":3,""viewing_time"":2546.0999999940395},{""page_index"":2,""viewing_time"":2538.4000000059605},{""page_index"":3,""viewing_time"":436.7000000178814},{""page_index"":4,""viewing_time"":1074.8999999761581},{""page_index"":5,""viewing_time"":2020.7000000178814},{""page_index"":4,""viewing_time"":1066.5},{""page_index"":3,""viewing_time"":3929.5},{""page_index"":4,""viewing_time"":622.2999999821186},{""page_index"":5,""viewing_time"":193.90000000596046},{""page_index"":6,""viewing_time"":784.2000000178814},{""page_index"":7,""viewing_time"":2174.699999988079}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-multi-choice","9","163811","0.0-2.3-1.3","qn3ur87dsephmtc","668048bf23b961683549d089","67b62c430b9240ccd8986e70","67b631c487e7b8e1a3e9d597","1","9546.100000023842","","","{""Q0"":""The most likely categories of an image."",""Q1"":""Selecting from a dropdown menu.""}","[0,1]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
